Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_1,avg_price_per_room,no_of_special_requests,booking_status
INN22307,2,1,1,2,1,0,1,16,2018,6,13,2,0,0,0,132.33,0,0
INN12197,2,0,1,2,3,0,1,315,2018,9,30,1,0,0,0,160,0,0
INN06338,1,0,2,2,2,0,1,230,2018,9,18,2,0,0,0,109.65,0,0
INN32875,2,0,0,2,1,0,4,274,2018,9,27,2,0,0,0,115.2,1,0
INN34977,2,0,1,0,1,0,1,21,2018,3,7,2,0,0,0,91,0,0
INN06652,2,0,2,4,1,0,1,132,2018,7,21,2,0,0,0,102.28,0,0
INN27979,2,0,1,2,1,0,1,280,2018,9,19,1,0,0,0,110,0,0
INN15807,2,0,0,2,2,0,1,45,2018,3,11,2,0,0,0,71.1,0,0
INN01844,1,0,2,2,1,0,1,104,2018,4,15,2,0,0,0,76.5,0,0
INN29984,2,0,0,2,1,0,4,144,2018,5,6,2,0,0,0,114.3,1,0
INN32477,2,0,0,2,3,0,1,292,2018,7,21,1,0,0,0,115,0,0
INN21819,2,2,1,2,1,0,2,62,2018,3,11,2,0,0,0,139.05,0,0
INN36242,2,0,0,2,3,0,1,256,2018,6,15,1,0,0,0,115,1,0
INN30748,2,1,0,3,1,0,1,67,2018,10,19,2,0,0,0,135,0,0
INN16793,2,1,1,4,1,0,1,177,2018,8,3,2,0,0,0,123.75,0,0
INN00710,2,0,2,1,1,0,1,114,2017,7,11,2,0,0,0,76.5,0,0
INN07769,1,0,2,2,1,0,4,48,2018,9,18,2,0,0,0,149.4,0,0
INN13019,2,0,2,2,1,0,4,10,2018,9,3,2,0,0,0,156.5,0,0
INN23500,2,1,0,3,1,0,6,86,2018,12,8,2,0,0,0,174,0,0
INN35862,2,0,0,2,3,0,1,102,2017,10,16,1,0,0,0,101.5,0,0
INN05874,2,0,0,2,3,0,1,273,2017,7,17,2,0,0,0,109,0,0
INN02998,0,2,0,2,1,0,2,187,2018,7,7,2,0,0,0,86.5,1,0
INN33129,2,0,1,1,3,0,1,301,2018,7,30,1,0,0,0,115,1,0
INN08315,2,0,0,3,1,0,4,72,2018,4,26,2,0,0,0,109.8,0,0
INN13025,2,0,2,5,1,0,4,195,2018,8,17,2,0,0,0,112.2,2,0
INN26709,1,0,0,3,1,0,1,166,2018,11,1,1,0,0,0,110,0,0
INN31976,2,0,1,2,1,0,1,305,2018,11,4,1,0,0,0,89,0,0
INN12651,2,0,1,2,1,0,1,62,2018,3,4,2,0,0,0,80.3,0,0
INN09435,2,0,2,1,1,0,1,180,2018,10,1,2,0,0,0,108.9,1,0
INN16501,2,0,2,1,1,0,1,108,2017,9,19,2,0,0,0,98.25,0,0
INN12107,2,2,1,4,1,0,6,233,2018,8,22,2,0,0,0,158.95,0,0
INN21544,2,1,0,1,1,0,1,99,2018,7,16,2,0,0,0,121.5,0,0
INN19062,2,0,2,5,1,0,1,82,2017,7,16,2,0,0,0,76.5,0,0
INN04452,2,0,0,1,2,0,1,43,2018,6,9,2,0,0,0,75.54,1,0
INN08767,1,0,1,1,2,0,1,48,2018,4,4,2,0,0,0,107.1,1,0
INN10162,3,0,1,5,3,0,4,179,2018,8,15,2,0,0,0,179.92,0,0
INN13423,2,0,2,1,3,0,1,117,2017,8,1,1,0,0,0,94.5,0,0
INN03949,2,0,0,2,3,0,1,346,2018,9,13,2,0,0,0,115,1,0
INN30402,3,0,1,1,1,0,4,41,2018,6,4,2,0,0,0,150.3,0,0
INN33646,2,0,1,2,1,0,1,159,2018,9,19,1,0,0,0,144,0,0
INN31802,2,0,2,1,3,0,1,96,2017,7,11,1,0,0,0,94.5,0,0
INN04963,2,0,2,2,1,0,1,106,2017,12,4,2,0,0,0,72.25,2,0
INN17585,2,0,0,3,1,0,1,193,2018,9,1,2,0,0,0,108.9,0,0
INN29952,2,0,2,1,1,0,1,5,2018,7,3,2,0,0,0,142.33,1,0
INN05943,2,0,0,3,1,0,1,204,2018,5,5,2,0,0,0,100,0,0
INN34402,2,0,0,3,1,0,1,171,2018,7,14,2,0,0,0,105.3,1,0
INN27772,1,0,0,2,1,0,1,103,2018,4,19,1,0,0,0,115,0,0
INN11135,2,0,2,2,1,0,1,60,2018,3,20,1,0,0,0,75,0,0
INN05769,1,0,2,1,1,0,1,228,2018,10,30,2,0,0,0,93.3,0,0
INN35303,2,0,1,2,1,0,1,273,2018,5,13,1,0,0,0,95,0,0
INN23898,1,0,1,0,1,0,1,25,2018,9,12,2,0,0,0,108,0,0
INN11659,2,0,1,1,1,0,1,4,2018,7,23,2,0,0,0,141,0,0
INN16985,2,0,2,3,2,0,1,38,2018,2,11,2,0,0,0,67.5,0,0
INN19126,2,0,1,1,2,0,1,209,2018,8,27,2,0,0,0,90,1,0
INN12712,2,2,0,3,1,0,6,22,2018,6,16,2,0,0,0,221,0,0
INN15281,2,0,2,0,1,0,1,223,2017,10,4,2,0,0,0,89.25,2,0
INN16950,2,0,0,2,1,0,1,317,2018,9,15,1,0,0,0,120,0,0
INN34608,2,2,2,4,1,0,6,54,2018,4,29,2,0,0,0,187.85,0,0
INN22904,2,0,0,2,1,0,1,308,2018,11,25,1,0,0,0,52,0,0
INN17089,2,0,0,1,3,0,1,100,2017,10,16,1,0,0,0,108,0,0
INN32152,2,0,0,1,1,0,1,105,2018,4,6,1,0,0,0,75,0,0
INN06919,2,2,0,2,1,0,6,204,2018,10,7,2,0,0,0,180.9,1,0
INN10872,2,1,1,1,1,0,1,152,2018,7,11,2,0,0,0,119,2,0
INN04741,2,0,0,3,1,0,4,130,2018,9,29,2,0,0,0,139.5,2,0
INN06511,1,0,2,1,1,0,1,1,2018,2,28,2,0,0,0,60,0,0
INN20301,2,0,2,5,1,0,1,118,2018,6,26,2,0,0,0,95.81,0,0
INN01848,2,0,2,5,1,0,2,127,2018,3,19,2,0,0,0,94.7,1,0
INN13569,2,0,0,1,1,0,1,17,2017,9,11,2,0,0,0,76.81,1,0
INN13904,2,0,1,3,2,0,1,212,2018,8,11,2,0,0,0,80.75,0,0
INN11375,2,0,2,3,1,0,1,157,2018,6,26,2,0,0,0,90.95,0,0
INN03200,2,0,0,2,1,0,1,317,2018,9,15,2,0,0,0,120,0,0
INN12913,2,0,0,3,1,0,1,89,2018,7,5,2,0,0,0,114.3,0,0
INN13642,2,0,2,1,1,0,1,22,2018,5,1,2,0,0,0,137.67,0,0
INN19858,2,0,1,3,1,0,4,16,2018,5,2,2,0,0,0,156,0,0
INN18052,1,0,1,2,1,0,4,5,2018,11,7,4,0,0,0,95,0,0
INN08915,2,0,1,2,1,0,1,78,2018,3,25,1,0,0,0,100,0,0
INN12715,2,1,2,5,1,0,1,132,2018,7,2,2,0,0,0,114.75,2,0
INN27288,2,0,1,2,1,0,1,233,2018,10,14,1,0,0,0,90,0,0
INN32045,2,0,1,1,1,0,1,19,2018,7,16,2,0,0,0,151,1,0
INN33682,2,0,0,2,1,0,4,82,2018,4,1,2,0,0,0,96.3,0,0
INN28661,2,0,2,1,2,0,1,48,2018,5,21,2,0,0,0,104.49,0,0
INN13199,2,0,1,2,1,0,1,193,2018,6,20,1,0,0,0,120,0,0
INN10175,2,0,1,2,1,0,1,193,2018,6,20,1,0,0,0,120,0,0
INN27969,1,0,0,2,1,0,1,103,2018,4,19,1,0,0,0,115,0,0
INN34805,2,0,2,5,1,0,4,125,2018,7,22,2,0,0,0,113.41,0,0
INN21506,1,0,0,2,1,0,1,164,2017,10,2,1,0,0,0,100,0,0
INN10883,1,0,4,11,1,0,1,43,2018,11,29,2,0,0,0,74.8,1,0
INN05958,3,0,2,2,1,0,4,151,2018,9,23,2,0,0,0,162,1,0
INN14287,2,0,0,2,3,0,1,377,2018,10,14,1,0,0,0,115,1,0
INN23900,1,0,0,3,1,0,1,68,2018,5,10,2,0,0,0,121.5,0,0
INN10502,2,0,0,3,1,0,1,276,2018,9,22,1,0,0,0,116.33,0,0
INN32906,2,0,2,0,1,0,1,19,2018,2,21,2,0,0,0,91,1,0
INN21753,2,1,0,1,1,0,1,91,2018,8,3,2,0,0,0,135.9,0,0
INN09815,2,2,0,2,1,0,6,0,2018,7,20,2,0,0,0,206,0,0
INN17941,2,0,1,2,1,0,1,106,2018,11,4,2,0,0,0,90,2,0
INN27081,1,0,0,4,1,0,1,195,2018,10,18,2,0,0,0,90.9,2,0
INN04573,1,0,1,1,3,0,1,247,2018,6,6,2,0,0,0,87,0,0
INN23097,2,0,0,1,1,0,2,130,2018,2,20,2,0,0,0,61.25,0,0
INN09084,3,0,1,0,1,0,4,63,2018,8,8,2,0,0,0,168.3,1,0
INN15688,3,0,0,3,1,0,4,232,2018,11,24,2,0,0,0,110.7,0,0
INN33015,2,0,2,5,1,0,1,173,2018,9,13,2,0,0,0,126.9,1,0
INN10561,3,0,2,2,1,0,4,211,2018,10,21,2,0,0,0,121.55,1,0
INN30225,2,0,1,1,1,0,1,19,2017,9,21,1,0,0,0,48,0,0
INN08067,1,0,0,3,1,0,1,161,2018,9,8,1,0,0,0,116.1,0,0
INN06980,2,0,1,4,2,0,1,3,2018,3,7,2,0,0,0,92.6,1,0
INN28316,2,0,2,0,3,0,1,386,2018,10,23,1,0,0,0,115,1,0
INN10212,3,0,3,8,1,0,4,34,2018,3,10,2,0,0,0,118.96,1,0
INN12111,2,0,1,3,1,0,1,82,2017,11,2,2,0,0,0,72.25,1,0
INN15683,2,0,0,2,1,0,4,41,2018,3,25,2,0,0,0,140.4,0,0
INN09075,2,0,1,1,2,0,1,29,2018,5,21,2,0,0,0,113.55,0,0
INN35812,2,0,1,1,2,0,1,268,2018,10,1,2,0,0,0,95.4,0,0
INN24217,2,2,0,3,1,0,2,43,2018,1,14,2,0,0,0,86.75,0,0
INN35712,2,0,1,1,3,0,1,247,2018,6,6,1,0,0,0,115,1,0
INN16512,2,0,0,1,1,0,1,105,2018,4,6,1,0,0,0,75,0,0
INN05773,1,0,2,5,1,0,1,93,2018,7,3,2,0,0,0,108.9,0,0
INN36262,1,0,2,4,1,0,1,245,2018,7,6,1,0,0,0,110,0,0
INN04014,2,0,1,4,1,0,4,12,2018,3,30,2,0,0,0,140,0,0
INN12830,2,0,1,3,2,0,1,240,2018,10,27,2,0,0,0,80.75,0,0
INN03060,3,0,2,2,1,0,4,191,2018,6,4,2,0,0,0,101.34,2,0
INN03330,2,1,1,4,1,0,1,225,2018,10,17,2,0,0,0,106.25,0,0
INN03458,2,0,1,1,1,0,4,47,2018,6,4,2,0,0,0,131.4,0,0
INN03556,2,0,2,2,1,0,1,166,2018,8,5,2,0,0,0,99.45,0,0
INN22751,3,0,0,4,1,0,4,36,2018,6,29,2,0,0,0,150.3,0,0
INN04932,2,0,0,2,3,0,1,256,2018,6,15,2,0,0,0,115,1,0
INN11792,1,0,0,2,1,0,1,50,2018,4,8,2,0,0,0,112.5,0,0
INN18609,1,0,2,5,1,0,1,109,2018,8,8,2,0,0,0,108.9,1,0
INN20425,3,0,2,4,1,0,4,39,2018,11,12,2,0,0,0,124.67,0,0
INN21025,2,0,0,2,1,0,1,177,2018,6,3,1,0,0,0,100,0,0
INN10922,2,0,0,3,2,0,1,15,2018,5,31,2,0,0,0,109,0,0
INN05679,3,0,3,8,1,0,5,61,2018,7,18,2,0,0,0,139.34,1,0
INN31790,2,0,2,3,1,0,4,36,2018,9,24,2,0,0,0,139.14,0,0
INN18214,2,2,0,3,1,0,7,41,2018,4,21,2,0,0,0,191.58,0,0
INN20814,2,0,2,2,1,0,1,31,2018,5,8,2,0,0,0,97.71,0,0
INN32746,2,0,0,3,1,0,1,104,2018,4,28,2,0,0,0,102.3,0,0
INN26444,2,0,2,2,1,0,1,5,2018,9,17,2,0,0,0,166.5,1,0
INN32976,2,0,0,2,3,0,1,102,2017,10,16,1,0,0,0,101.5,0,0
INN04208,2,0,0,2,1,0,1,308,2018,11,25,2,0,0,0,52,0,0
INN35383,2,0,1,2,1,0,1,78,2018,3,25,1,0,0,0,100,0,0
INN36087,2,0,0,2,3,0,1,273,2017,7,17,1,0,0,0,109,0,0
INN32094,2,0,1,2,1,0,4,10,2018,2,26,2,0,0,0,106,0,0
INN15929,2,0,2,1,2,0,1,108,2018,12,10,2,0,0,0,79.2,1,0
INN30269,2,0,2,0,3,0,1,75,2018,10,30,1,0,0,0,105,0,0
INN29876,2,0,0,1,1,0,1,207,2018,10,4,2,0,0,0,108.9,2,0
INN19745,3,0,2,1,1,0,4,25,2018,12,3,2,0,0,0,154,0,0
INN23979,3,0,2,2,1,0,4,47,2018,3,18,2,0,0,0,124.1,1,0
INN02927,2,0,0,3,1,0,1,45,2018,3,3,2,0,0,0,78.3,0,0
INN03233,2,0,0,3,3,0,1,34,2017,9,23,2,0,0,0,224.67,0,0
INN14976,2,0,1,1,1,0,1,27,2018,9,26,2,0,0,0,111.2,0,0
INN01192,2,0,2,0,1,0,1,146,2018,4,24,2,0,0,0,95,0,0
INN05469,2,0,2,1,2,0,1,15,2018,5,7,2,0,0,0,109,0,0
INN25093,2,0,1,2,2,0,1,104,2018,10,17,2,0,0,0,108,1,0
INN13401,2,0,0,4,1,0,1,21,2017,9,29,2,0,0,0,133.5,0,0
INN09101,2,0,0,3,3,0,4,2,2018,11,17,2,0,0,0,168,1,0
INN25967,2,0,0,1,1,0,1,105,2018,4,6,1,0,0,0,75,0,0
INN12521,2,0,2,3,1,0,1,259,2018,10,2,2,0,0,0,96.1,0,0
INN25321,2,0,2,3,2,0,1,73,2018,9,18,1,0,0,0,85,0,0
INN08163,2,0,0,2,1,0,1,182,2018,9,30,2,0,0,0,117.9,2,0
INN02155,2,0,0,3,1,0,2,246,2018,9,8,2,0,0,0,81.77,1,0
INN26315,1,0,2,1,3,0,1,220,2018,9,17,1,0,0,0,128,0,0
INN35994,3,0,1,3,1,0,4,134,2018,11,21,2,0,0,0,115.6,2,0
INN08125,2,0,1,2,1,0,1,305,2018,11,4,1,0,0,0,89,0,0
INN03964,2,0,1,2,1,0,1,418,2018,9,26,2,0,0,0,75,0,0
INN24984,2,0,0,1,1,0,1,73,2018,5,7,2,0,0,0,126.9,0,0
INN21760,1,0,0,1,1,0,1,182,2018,10,12,1,0,0,0,120,0,0
INN12301,2,1,0,2,1,0,1,86,2018,8,9,2,0,0,0,120.69,1,0
INN01541,2,0,1,3,2,0,1,161,2018,7,7,2,0,0,0,97.75,1,0
INN25766,1,0,2,5,2,0,1,23,2018,10,30,2,0,0,0,89.64,1,0
INN33323,2,0,2,0,1,0,1,146,2018,4,24,1,0,0,0,95,0,0
INN04007,2,0,1,2,1,0,1,159,2018,9,19,2,0,0,0,144,0,0
INN32869,2,0,0,2,1,0,1,192,2018,6,24,1,0,0,0,110,0,0
INN07931,2,0,2,0,1,0,4,155,2018,9,18,2,0,0,0,143.1,0,0
INN31344,2,0,2,1,3,0,1,103,2017,7,18,1,0,0,0,94.5,0,0
INN29472,2,0,0,2,2,0,1,15,2018,2,12,2,0,0,0,79,0,0
INN34624,2,0,0,3,1,0,1,35,2018,6,30,2,0,0,0,117.9,0,0
INN32941,1,0,0,2,1,0,1,181,2018,10,11,1,0,0,0,120,0,0
INN26910,2,0,0,3,1,0,1,304,2018,11,3,1,0,0,0,89,0,0
INN07237,2,0,2,3,1,0,1,62,2017,7,2,2,0,0,0,76.5,1,0
INN17958,2,0,2,1,1,0,4,139,2018,5,21,2,0,0,0,124.5,1,0
INN11872,3,0,0,4,1,0,1,270,2018,4,20,1,0,0,0,110,0,0
INN10386,2,0,0,3,1,0,4,130,2018,9,29,2,0,0,0,139.5,2,0
INN16604,3,0,1,1,1,0,4,34,2018,4,30,2,0,0,0,159.3,0,0
INN01348,2,0,0,3,1,0,4,130,2018,9,29,2,0,0,0,139.5,2,0
INN24688,3,0,0,3,1,0,1,74,2018,4,6,2,0,0,0,128.7,0,0
INN22851,2,0,2,1,2,0,2,150,2018,4,9,2,0,0,0,86.62,1,0
INN26925,2,0,1,3,1,0,2,102,2018,12,26,2,0,0,0,110.34,0,0
INN28494,2,0,0,2,3,0,1,320,2018,8,18,1,0,0,0,115,1,0
INN23750,2,0,0,2,3,0,1,346,2018,9,13,1,0,0,0,115,1,0
INN35146,1,0,2,1,1,0,1,116,2018,2,28,1,0,0,0,61,0,0
INN21541,3,0,2,3,1,0,4,31,2018,3,5,2,0,0,0,119.1,1,0
INN12210,3,0,0,4,1,0,4,10,2018,3,23,2,0,0,0,182,0,0
INN31591,3,0,2,3,1,0,4,242,2018,10,7,2,0,0,0,150.45,0,0
INN00189,2,0,2,3,1,0,1,303,2018,8,19,2,0,0,0,78,0,0
INN11122,2,0,0,1,1,0,1,8,2018,5,25,2,0,0,0,111.35,0,0
INN07946,2,0,1,3,2,0,1,85,2018,4,28,2,0,0,0,102.43,0,0
INN02593,2,0,2,0,3,0,1,386,2018,10,23,2,0,0,0,115,1,0
INN16784,2,0,0,2,1,0,1,158,2018,11,25,2,0,0,0,90,1,0
INN13338,2,0,0,1,2,0,1,30,2018,10,6,2,0,0,0,97.02,0,0
INN28699,3,0,2,1,1,0,4,124,2018,7,16,2,0,0,0,137.7,1,0
INN33449,1,0,0,2,1,0,1,188,2018,6,15,1,0,0,0,130,0,0
INN07345,2,0,2,6,1,0,4,214,2018,8,18,2,0,0,0,100.51,1,0
INN18589,2,0,0,3,1,0,1,433,2018,9,8,1,0,0,0,70,0,0
INN00081,2,2,0,2,1,0,6,83,2018,4,1,2,0,0,0,159.3,0,0
INN33927,2,0,0,2,3,0,1,102,2017,10,16,1,0,0,0,101.5,0,0
INN16516,2,0,1,2,1,0,1,94,2018,10,7,2,0,0,0,118.8,0,0
INN09532,2,0,0,2,1,0,1,50,2018,11,9,2,0,0,0,145.69,0,0
INN19750,2,0,1,4,1,0,1,148,2018,8,22,2,0,0,0,96.3,0,0
INN23566,2,0,0,3,1,0,1,279,2018,10,12,1,0,0,0,110,0,0
INN09165,2,1,0,2,1,0,6,49,2018,7,20,2,0,0,0,198.9,0,0
INN01877,2,0,0,2,1,0,1,217,2018,8,10,2,0,0,0,96.3,0,0
INN24082,2,0,2,2,1,0,4,81,2018,3,26,2,0,0,0,95.2,0,0
INN21324,1,0,0,1,2,0,1,103,2018,9,28,1,0,0,0,85,0,0
INN14927,2,0,2,3,1,0,1,244,2018,10,30,2,0,0,0,85.85,0,0
INN20178,2,0,1,1,3,0,1,247,2018,6,6,1,0,0,0,115,1,0
INN17141,2,0,1,2,1,0,1,305,2018,11,4,1,0,0,0,89,0,0
INN34928,2,0,0,1,1,0,1,53,2018,4,2,2,0,0,0,90.9,0,0
INN30834,2,0,1,1,1,0,1,190,2018,4,9,1,1,13,1,70,0,0
INN14561,2,0,1,3,1,0,1,285,2018,10,3,1,0,0,0,100,0,0
INN24183,1,0,2,1,1,0,1,72,2018,4,3,2,0,0,0,87.3,0,0
INN27694,2,3,0,2,1,0,7,114,2018,8,2,2,0,0,0,266.3,0,0
INN16757,2,0,1,2,1,0,1,305,2018,11,4,1,0,0,0,89,0,0
INN13466,2,0,1,0,1,0,1,258,2018,10,16,1,0,0,0,110,0,0
INN29754,2,2,2,2,1,0,6,11,2018,4,24,2,0,0,0,203.5,0,0
INN09745,2,0,1,0,2,0,1,14,2018,6,26,2,0,0,0,89,0,0
INN02083,1,0,3,7,1,0,4,17,2018,2,19,2,0,0,0,107.7,1,0
INN14506,3,0,1,1,1,0,4,66,2018,6,4,2,0,0,0,154.8,0,0
INN15038,2,0,0,4,2,0,1,213,2018,12,27,2,0,0,0,79.48,1,0
INN03165,2,0,1,2,1,0,1,94,2018,4,8,2,0,0,0,96.3,0,0
INN28306,3,0,1,1,3,0,4,33,2018,4,30,2,0,0,0,210.6,0,0
INN00401,2,0,0,1,1,0,1,221,2018,8,12,2,0,0,0,80,0,0
INN11501,2,0,2,4,2,0,1,262,2018,12,14,2,0,0,0,63.75,0,0
INN23357,2,0,1,3,2,0,1,106,2018,5,2,2,0,0,0,65.79,0,0
INN09958,2,0,1,2,1,0,1,21,2018,8,15,2,0,0,0,151,0,0
INN00316,3,0,1,0,1,0,4,27,2018,4,17,2,0,0,0,137,0,0
INN19434,1,0,0,2,3,0,1,377,2018,10,14,1,0,0,0,90,0,0
INN30248,2,0,1,3,1,0,1,50,2018,11,3,2,0,0,0,108,1,0
INN20638,2,0,1,2,2,0,1,18,2018,3,18,2,0,0,0,97,0,0
INN36043,2,0,1,3,1,0,1,158,2018,6,30,2,0,0,0,90.95,1,0
INN36163,2,0,2,3,1,0,2,51,2018,4,28,2,0,0,0,116.1,0,0
INN32573,2,0,0,3,1,0,1,27,2018,5,10,2,0,0,0,141,0,0
INN27402,2,0,0,1,1,0,1,11,2018,6,2,2,0,0,0,111.35,0,0
INN35933,2,0,1,2,1,0,1,267,2018,9,30,1,0,0,0,95,0,0
INN24896,2,0,1,3,1,0,1,247,2018,12,26,2,0,0,0,73.95,0,0
INN09618,2,0,1,0,1,0,1,286,2018,10,16,1,0,0,0,90,0,0
INN11434,2,0,0,1,1,0,1,4,2018,9,15,2,0,0,0,169,0,0
INN05310,2,0,0,2,2,0,1,52,2018,4,21,2,0,0,0,94.5,0,0
INN09762,2,0,0,2,1,0,1,181,2018,8,30,2,0,0,0,96.3,2,0
INN11837,2,0,0,2,1,1,1,219,2018,9,13,2,0,0,0,145.1,1,0
INN19551,2,0,2,3,1,0,1,276,2018,5,13,1,0,0,0,61,0,0
INN18238,1,0,0,2,1,0,1,181,2018,10,11,1,0,0,0,120,0,0
INN17229,1,0,0,2,1,0,1,96,2017,7,23,2,0,0,0,68,1,0
INN19289,2,0,0,4,1,0,2,233,2018,8,17,2,0,0,0,81.81,1,0
INN35325,2,0,1,2,1,0,1,305,2018,11,4,1,0,0,0,89,0,0
INN25105,2,0,1,1,1,0,4,175,2018,9,17,2,0,0,0,140.4,1,0
INN16598,2,0,1,4,1,0,4,56,2018,10,17,2,0,0,0,139.5,0,0
INN34635,2,0,0,2,3,0,1,102,2017,10,16,1,0,0,0,101.5,0,0
INN35422,2,0,1,2,1,0,1,0,2017,8,21,2,0,0,0,90,0,0
INN25375,2,0,2,1,1,0,1,130,2017,8,1,2,0,0,0,76.5,1,0
INN20430,2,0,0,4,1,0,1,218,2018,8,9,2,0,0,0,99.95,1,0
INN20004,2,0,1,3,1,0,4,59,2018,3,10,2,0,0,0,82.45,0,0
INN20846,2,0,0,2,1,0,1,301,2018,11,18,1,0,0,0,52,0,0
INN35501,3,0,0,3,1,0,4,198,2018,9,22,2,0,0,0,159.3,1,0
INN04680,2,0,0,1,2,0,1,35,2018,6,21,2,0,0,0,89.1,1,0
INN28706,2,0,1,4,2,0,1,164,2018,8,1,2,0,0,0,89.25,0,0
INN09651,2,1,0,3,1,0,1,280,2018,12,6,2,0,0,0,94.5,2,0
INN25723,2,0,0,3,1,0,1,213,2018,6,7,1,0,0,0,130,0,0
INN15148,3,0,1,4,1,0,4,195,2018,9,5,2,0,0,0,140.25,0,0
INN30937,1,2,4,10,1,0,6,50,2018,9,3,2,0,0,0,196.91,0,0
INN00143,2,0,0,2,1,0,1,11,2018,11,18,2,0,0,0,111,1,0
INN29792,2,0,1,3,1,0,1,322,2018,5,19,1,0,0,0,80,0,0
INN05211,2,0,1,2,1,0,4,168,2018,7,18,2,0,0,0,112.8,1,0
INN33467,2,0,1,2,1,0,1,206,2017,10,2,2,0,0,0,59.07,0,0
INN00489,2,0,1,3,1,0,1,24,2018,2,11,2,0,0,0,91,0,0
INN17696,2,0,1,1,2,0,1,16,2018,3,5,2,0,0,0,84,0,0
INN35043,3,0,0,3,1,0,4,12,2018,3,24,2,0,0,0,183.67,0,0
INN10828,1,0,0,4,1,0,1,69,2017,7,22,2,0,0,0,68,1,0
INN24904,1,0,0,2,3,0,1,377,2018,10,14,1,0,0,0,90,1,0
INN16482,2,0,2,5,1,0,1,151,2018,9,4,2,0,0,0,121.5,2,0
INN18670,2,0,2,0,2,1,1,189,2018,7,10,2,0,0,0,112.5,1,0
INN01783,2,0,0,1,1,0,1,180,2017,10,16,2,0,0,0,70,0,0
INN07712,2,0,2,1,2,0,1,19,2018,9,24,2,0,0,0,129,0,0
INN01739,2,0,2,5,1,0,1,257,2018,12,25,2,0,0,0,78.81,2,0
INN16521,1,0,2,1,1,0,1,93,2018,10,15,1,0,0,0,115,0,0
INN10513,2,0,0,2,1,0,1,186,2018,7,28,2,0,0,0,96.3,1,0
INN17937,2,2,2,4,1,0,6,2,2018,4,23,2,0,0,0,206,0,0
INN11990,2,0,0,1,1,0,1,94,2017,11,17,2,0,0,0,72.25,0,0
INN12709,2,0,1,2,2,0,1,155,2018,8,22,2,0,0,0,94.5,0,0
INN23412,1,0,0,2,1,0,1,103,2018,4,19,1,0,0,0,115,0,0
INN21853,2,0,0,3,1,0,4,130,2018,9,29,2,0,0,0,139.5,2,0
INN29038,2,0,0,2,3,0,1,292,2018,7,21,1,0,0,0,115,0,0
INN20418,2,0,0,1,2,0,1,72,2018,3,16,2,0,0,0,67.5,0,0
INN09764,2,0,1,1,1,0,1,275,2018,6,4,1,0,0,0,62.8,0,0
INN16175,2,0,2,5,1,0,1,18,2017,8,29,2,0,0,0,98.57,2,0
INN30313,2,0,0,2,2,0,1,23,2018,10,20,2,0,0,0,119,1,0
INN31503,2,0,1,2,1,0,1,198,2018,9,9,1,0,0,0,90,0,0
INN21865,2,0,0,3,3,0,1,34,2017,9,23,1,0,0,0,224.67,0,0
INN08699,2,0,2,1,1,0,1,127,2018,5,22,2,0,0,0,105.3,0,0
INN17358,2,0,0,4,2,0,1,144,2018,7,6,2,0,0,0,97.75,0,0
INN11502,2,0,1,1,3,0,1,301,2018,7,30,1,0,0,0,115,1,0
INN02999,2,0,2,2,1,0,1,60,2018,3,20,2,0,0,0,75,0,0
INN21444,2,0,0,4,3,0,1,296,2018,9,21,1,0,0,0,117,1,0
INN16160,2,0,0,4,3,0,4,49,2018,3,30,2,0,0,0,130.9,1,0
INN12050,3,0,2,2,1,0,4,156,2018,8,20,2,0,0,0,130.05,0,0
INN23379,2,0,0,1,1,0,1,105,2018,4,6,1,0,0,0,75,0,0
INN34040,3,0,0,2,1,0,4,32,2018,2,26,2,0,0,0,121.5,1,0
INN16464,2,0,2,0,3,0,1,386,2018,10,23,1,0,0,0,115,1,0
INN20423,2,0,1,0,1,0,1,148,2018,8,7,2,0,0,0,114.3,0,0
INN05729,2,0,2,3,1,0,1,24,2018,8,19,2,0,0,0,78,0,0
INN23674,3,0,1,4,1,0,1,73,2018,5,9,2,0,0,0,150.45,0,0
INN15364,1,0,1,2,1,0,1,61,2018,2,29,2,0,0,0,78.9,1,0
INN36248,2,0,0,2,2,0,1,23,2018,11,18,2,0,0,0,91.5,1,0
INN06075,2,0,0,1,1,0,1,92,2017,7,31,2,0,0,0,76.5,1,0
INN20856,3,0,2,3,1,0,4,165,2018,9,2,2,0,0,0,150.45,0,0
INN19719,2,0,0,1,2,0,1,50,2018,10,20,2,0,0,0,89.1,0,0
INN29606,2,1,1,0,1,0,1,10,2018,7,24,2,0,0,0,160,1,0
INN36267,2,0,2,2,1,0,2,8,2018,3,4,2,0,0,0,85.96,1,0
INN06543,2,0,2,9,1,0,4,106,2018,3,15,2,0,0,0,110.77,0,0
INN19953,3,0,1,3,1,0,4,154,2018,10,17,2,0,0,0,151.2,2,0
INN30690,2,0,0,3,2,0,1,184,2018,11,24,2,0,0,0,69.9,0,0
INN02295,2,0,0,2,2,0,1,54,2018,11,11,2,0,0,0,79.2,0,0
INN20686,1,0,0,2,1,0,1,0,2017,9,4,2,0,0,0,133,0,0
